visitor_id,district ,month,year,domestic_visitors,foreign_visitors
visitor-2718,Siddipet,May,2021,9000,0
visitor-2719,Siddipet,June,2021,37700,0
visitor-2720,Siddipet,July,2021,37000,0
visitor-2721,Siddipet,August,2021,70000,0
visitor-2722,Siddipet,September,2021,59000,0
visitor-2723,Siddipet,October,2021,90000,0
visitor-2724,Siddipet,November,2021,93500,0
visitor-2725,Siddipet,December,2021,90350,0
visitor-2726,Wanaparthy,January,2021,22482,0
visitor-2727,Wanaparthy,February,2021,22524,0
visitor-2728,Wanaparthy,March,2021,19672,0
visitor-2729,Wanaparthy,April,2021,25212,0
visitor-2730,Wanaparthy,May,2021,295,0
visitor-2731,Wanaparthy,June,2021,600,0
visitor-2732,Wanaparthy,July,2021,29300,0
visitor-2733,Wanaparthy,August,2021,33300,0
visitor-2734,Wanaparthy,September,2021,22800,0
visitor-2735,Wanaparthy,October,2021,23700,0
visitor-2736,Wanaparthy,November,2021,29330,0
visitor-2737,Wanaparthy,December,2021,28100,0
visitor-2738,Warangal,January,2021,7450,0
visitor-2739,Warangal,February,2021,7470,0
visitor-2740,Warangal,March,2021,7500,0
visitor-2741,Warangal,April,2021,7510,0
visitor-2742,Warangal,May,2021,560,0
visitor-2743,Warangal,June,2021,550,0
visitor-2744,Warangal,July,2021,3400,0
visitor-2745,Warangal,August,2021,5610,0
visitor-2746,Warangal,September,2021,5610,0
visitor-2747,Warangal,October,2021,5820,0
visitor-2748,Warangal,November,2021,6230,0
visitor-2749,Warangal,December,2021,5690,0
visitor-2750,Yadadri Bhongir,January,2021,281131,0
visitor-2751,Yadadri Bhongir,February,2021,265238,0
visitor-2752,Yadadri Bhongir,March,2021,261920,0
visitor-2753,Yadadri Bhongir,April,2021,621,0
visitor-2754,Yadadri Bhongir,May,2021,275,0
visitor-2755,Yadadri Bhongir,June,2021,153020,0
visitor-2756,Yadadri Bhongir,July,2021,312343,0
visitor-2757,Yadadri Bhongir,August,2021,269850,0
visitor-2758,Yadadri Bhongir,September,2021,169532,0
visitor-2759,Yadadri Bhongir,October,2021,170613,0
visitor-2760,Yadadri Bhongir,November,2021,242245,0
visitor-2761,Yadadri Bhongir,December,2021,231306,0
visitor-2762,Adilabad,January,2022,28423,0
visitor-2763,Adilabad,February,2022,378787,2
visitor-2764,Adilabad,March,2022,15469,0
visitor-2765,Adilabad,April,2022,10266,0
visitor-2766,Adilabad,May,2022,11670,0
visitor-2767,Adilabad,June,2022,10704,0
visitor-2768,Adilabad,July,2022,16035,0
visitor-2769,Adilabad,August,2022,20472,0
visitor-2770,Adilabad,September,2022,21352,0
visitor-2771,Adilabad,October,2022,22668,0
visitor-2772,Adilabad,November,2022,66152,0
visitor-2773,Adilabad,December,2022,25972,0
visitor-2774,Bhadradri Kothagudem,January,2022,84901,0
visitor-2775,Bhadradri Kothagudem,February,2022,108037,0
visitor-2776,Bhadradri Kothagudem,March,2022,177140,0
visitor-2777,Bhadradri Kothagudem,April,2022,180027,0
visitor-2778,Bhadradri Kothagudem,May,2022,179018,0
visitor-2779,Bhadradri Kothagudem,June,2022,167787,0
visitor-2780,Bhadradri Kothagudem,July,2022,95266,0
visitor-2781,Bhadradri Kothagudem,August,2022,76299,0
visitor-2782,Bhadradri Kothagudem,September,2022,87413,0
visitor-2783,Bhadradri Kothagudem,October,2022,101592,0
visitor-2784,Bhadradri Kothagudem,November,2022,85953,0
visitor-2785,Bhadradri Kothagudem,December,2022,115658,0
visitor-2786,Hanumakonda,January,2022,42135,8
visitor-2787,Hanumakonda,February,2022,55408,8
visitor-2788,Hanumakonda,March,2022,44427,8
visitor-2789,Hanumakonda,April,2022,44010,8
visitor-2790,Hanumakonda,May,2022,44785,7
visitor-2791,Hanumakonda,June,2022,44169,7
visitor-2792,Hanumakonda,July,2022,42452,9
visitor-2793,Hanumakonda,August,2022,33640,0
visitor-2794,Hanumakonda,September,2022,34774,0
visitor-2795,Hanumakonda,October,2022,35347,9
visitor-2796,Hanumakonda,November,2022,35198,0
visitor-2797,Hanumakonda,December,2022,36985,0
visitor-2798,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",January,2022,956428,575
visitor-2799,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",February,2022,733747,592
visitor-2800,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",March,2022,818866,1907
visitor-2801,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",April,2022,776520,4959
visitor-2802,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",May,2022,1460904,7841
visitor-2803,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",June,2022,1435151,5241
visitor-2804,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",July,2022,816814,6972
visitor-2805,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",August,2022,933522,13256
visitor-2806,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",September,2022,1005418,7828
visitor-2807,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",October,2022,1724362,5206
visitor-2808,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",November,2022,1289350,4524
visitor-2809,"""Hyderabad, Ranga Reddy, Medchal, Vikarabad""",December,2022,1622676,9275
visitor-2810,Jagtial,January,2022,321355,0
visitor-2811,Jagtial,February,2022,221928,0
visitor-2812,Jagtial,March,2022,369104,0
visitor-2813,Jagtial,April,2022,260082,0
visitor-2814,Jagtial,May,2022,209660,0
visitor-2815,Jagtial,June,2022,197988,0
visitor-2816,Jagtial,July,2022,95511,0
visitor-2817,Jagtial,August,2022,170922,0
visitor-2818,Jagtial,September,2022,97975,0
visitor-2819,Jagtial,October,2022,122002,0
visitor-2820,Jagtial,November,2022,169844,0
visitor-2821,Jagtial,December,2022,170504,0
visitor-2822,Jangaon,January,2022,6280,0
visitor-2823,Jangaon,February,2022,6610,0
visitor-2824,Jangaon,March,2022,6040,0
visitor-2825,Jangaon,April,2022,6100,0
visitor-2826,Jangaon,May,2022,6350,0
visitor-2827,Jangaon,June,2022,6180,0
visitor-2828,Jangaon,July,2022,5935,0
visitor-2829,Jangaon,August,2022,5890,0
visitor-2830,Jangaon,September,2022,5875,0
visitor-2831,Jangaon,October,2022,5675,0
visitor-2832,Jangaon,November,2022,5425,0
visitor-2833,Jangaon,December,2022,5275,0
visitor-2834,Jayashankar Bhupalpally,January,2022,11091,0
visitor-2835,Jayashankar Bhupalpally,February,2022,10939,0
visitor-2836,Jayashankar Bhupalpally,March,2022,12166,0
visitor-2837,Jayashankar Bhupalpally,April,2022,12600,0
visitor-2838,Jayashankar Bhupalpally,May,2022,12713,0
visitor-2839,Jayashankar Bhupalpally,June,2022,12792,0
visitor-2840,Jayashankar Bhupalpally,July,2022,13668,0
visitor-2841,Jayashankar Bhupalpally,August,2022,12500,0
visitor-2842,Jayashankar Bhupalpally,September,2022,12414,0
visitor-2843,Jayashankar Bhupalpally,October,2022,12209,0
visitor-2844,Jayashankar Bhupalpally,November,2022,13838,0
visitor-2845,Jayashankar Bhupalpally,December,2022,12704,0
visitor-2846,Jogulamba Gadwal ,January,2022,159487,0
visitor-2847,Jogulamba Gadwal ,February,2022,192389,0
visitor-2848,Jogulamba Gadwal ,March,2022,171090,0
visitor-2849,Jogulamba Gadwal ,April,2022,131186,0
visitor-2850,Jogulamba Gadwal ,May,2022,131310,0
visitor-2851,Jogulamba Gadwal ,June,2022,98046,0
visitor-2852,Jogulamba Gadwal ,July,2022,97097,0
visitor-2853,Jogulamba Gadwal ,August,2022,103708,0
visitor-2854,Jogulamba Gadwal ,September,2022,102049,0
visitor-2855,Jogulamba Gadwal ,October,2022,128895,0
visitor-2856,Jogulamba Gadwal ,November,2022,133993,0
visitor-2857,Jogulamba Gadwal ,December,2022,124264,0
visitor-2858,Kamareddy,January,2022,31,0
visitor-2859,Kamareddy,February,2022,41,0
visitor-2860,Kamareddy,March,2022,35,0
visitor-2861,Kamareddy,April,2022,42,0
visitor-2862,Kamareddy,May,2022,30,0
visitor-2863,Kamareddy,June,2022,32,0
visitor-2864,Kamareddy,July,2022,33,0
visitor-2865,Kamareddy,August,2022,50,0
visitor-2866,Kamareddy,September,2022,50,0
visitor-2867,Kamareddy,October,2022,52,0
visitor-2868,Kamareddy,November,2022,51,0
visitor-2869,Kamareddy,December,2022,48,0
visitor-2870,Karimnagar,January,2022,5011,0
visitor-2871,Karimnagar,February,2022,4564,0
visitor-2872,Karimnagar,March,2022,5979,0
visitor-2873,Karimnagar,April,2022,2259,0
visitor-2874,Karimnagar,May,2022,4620,0
visitor-2875,Karimnagar,June,2022,3175,0
visitor-2876,Karimnagar,July,2022,5235,0
visitor-2877,Karimnagar,August,2022,3620,0
visitor-2878,Karimnagar,September,2022,5095,0
visitor-2879,Karimnagar,October,2022,5625,0
visitor-2880,Karimnagar,November,2022,6115,0
visitor-2881,Karimnagar,December,2022,7440,0
visitor-2882,Khammam,January,2022,38645,0
visitor-2883,Khammam,February,2022,62355,0
visitor-2884,Khammam,March,2022,42502,0
visitor-2885,Khammam,April,2022,53897,0
visitor-2886,Khammam,May,2022,66404,0
visitor-2887,Khammam,June,2022,68590,0
visitor-2888,Khammam,July,2022,44448,0
visitor-2889,Khammam,August,2022,27651,0
visitor-2890,Khammam,September,2022,31088,0
visitor-2891,Khammam,October,2022,39455,0
visitor-2892,Khammam,November,2022,42806,0
visitor-2893,Khammam,December,2022,56856,0
visitor-2894,Kumaram Bheem Asifabad,January,2022,619,0
visitor-2895,Kumaram Bheem Asifabad,February,2022,679,0
visitor-2896,Kumaram Bheem Asifabad,March,2022,689,0
visitor-2897,Kumaram Bheem Asifabad,April,2022,397,0
visitor-2898,Kumaram Bheem Asifabad,May,2022,549,0
visitor-2899,Kumaram Bheem Asifabad,June,2022,684,0
visitor-2900,Kumaram Bheem Asifabad,July,2022,587,0
visitor-2901,Kumaram Bheem Asifabad,August,2022,642,0
visitor-2902,Kumaram Bheem Asifabad,September,2022,813,0
visitor-2903,Kumaram Bheem Asifabad,October,2022,802,0
visitor-2904,Kumaram Bheem Asifabad,November,2022,1031,0
visitor-2905,Kumaram Bheem Asifabad,December,2022,1213,0
visitor-2906,Mahabubabad,January,2022,3410,0
visitor-2907,Mahabubabad,February,2022,3370,0
visitor-2908,Mahabubabad,March,2022,3380,0
visitor-2909,Mahabubabad,April,2022,3550,0
visitor-2910,Mahabubabad,May,2022,3625,0
visitor-2911,Mahabubabad,June,2022,3415,0
visitor-2912,Mahabubabad,July,2022,3180,0
visitor-2913,Mahabubabad,August,2022,3270,0
visitor-2914,Mahabubabad,September,2022,3310,0
visitor-2915,Mahabubabad,October,2022,3240,0
visitor-2916,Mahabubabad,November,2022,3250,0
visitor-2917,Mahabubabad,December,2022,3180,0
visitor-2918,Mahabubnagar,January,2022,269141,0
visitor-2919,Mahabubnagar,February,2022,490326,0
visitor-2920,Mahabubnagar,March,2022,388498,0
visitor-2921,Mahabubnagar,April,2022,267529,0
visitor-2922,Mahabubnagar,May,2022,230417,0
visitor-2923,Mahabubnagar,June,2022,191442,0
visitor-2924,Mahabubnagar,July,2022,227062,0
visitor-2925,Mahabubnagar,August,2022,235700,0
visitor-2926,Mahabubnagar,September,2022,225500,0
visitor-2927,Mahabubnagar,October,2022,221400,0
visitor-2928,Mahabubnagar,November,2022,270200,0
visitor-2929,Mahabubnagar,December,2022,203200,0
visitor-2930,Mancherial,January,2022,9540,0
visitor-2931,Mancherial,February,2022,11210,0
visitor-2932,Mancherial,March,2022,10089,0
visitor-2933,Mancherial,April,2022,7847,0
visitor-2934,Mancherial,May,2022,9538,0
visitor-2935,Mancherial,June,2022,10244,0
visitor-2936,Mancherial,July,2022,11763,0
visitor-2937,Mancherial,August,2022,10255,0
visitor-2938,Mancherial,September,2022,10855,0
visitor-2939,Mancherial,October,2022,12198,0
visitor-2940,Mancherial,November,2022,11550,0
visitor-2941,Mancherial,December,2022,12346,0
visitor-2942,Medak,January,2022,12232,0
visitor-2943,Medak,February,2022,17705,0
visitor-2944,Medak,March,2022,1500322,0
visitor-2945,Medak,April,2022,70295,0
visitor-2946,Medak,May,2022,80288,0
visitor-2947,Medak,June,2022,45000,0
visitor-2948,Medak,July,2022,35488,0
visitor-2949,Medak,August,2022,30575,0
visitor-2950,Medak,September,2022,31773,0
visitor-2951,Medak,October,2022,45262,0
visitor-2952,Medak,November,2022,50234,0
visitor-2953,Medak,December,2022,42236,0
visitor-2954,Mulugu,January,2022,2547050,10
visitor-2955,Mulugu,February,2022,8049800,8
visitor-2956,Mulugu,March,2022,47500,9
visitor-2957,Mulugu,April,2022,48502,8
visitor-2958,Mulugu,May,2022,47342,8
visitor-2959,Mulugu,June,2022,47332,8
visitor-2960,Mulugu,July,2022,48355,8
visitor-2961,Mulugu,August,2022,50064,10
visitor-2962,Mulugu,September,2022,50503,10
visitor-2963,Mulugu,October,2022,51654,11
visitor-2964,Mulugu,November,2022,50273,10
visitor-2965,Mulugu,December,2022,49398,10
visitor-2966,Nagarkurnool,January,2022,198660,0
visitor-2967,Nagarkurnool,February,2022,128680,0
visitor-2968,Nagarkurnool,March,2022,147400,0
visitor-2969,Nagarkurnool,April,2022,188600,0
visitor-2970,Nagarkurnool,May,2022,131000,0
visitor-2971,Nagarkurnool,June,2022,101350,0
visitor-2972,Nagarkurnool,July,2022,116400,0
visitor-2973,Nagarkurnool,August,2022,126500,0
visitor-2974,Nagarkurnool,September,2022,124000,0
visitor-2975,Nagarkurnool,October,2022,136400,0
visitor-2976,Nagarkurnool,November,2022,139250,0
visitor-2977,Nagarkurnool,December,2022,140000,0
visitor-2978,"""Nalgonda, Suryapet""",January,2022,18165,0
visitor-2979,"""Nalgonda, Suryapet""",February,2022,12694,0
visitor-2980,"""Nalgonda, Suryapet""",March,2022,11565,0
visitor-2981,"""Nalgonda, Suryapet""",April,2022,8922,0
visitor-2982,"""Nalgonda, Suryapet""",May,2022,12508,0
visitor-2983,"""Nalgonda, Suryapet""",June,2022,17231,0
visitor-2984,"""Nalgonda, Suryapet""",July,2022,21554,0
visitor-2985,"""Nalgonda, Suryapet""",August,2022,30041,0
visitor-2986,"""Nalgonda, Suryapet""",September,2022,22875,0
visitor-2987,"""Nalgonda, Suryapet""",October,2022,31877,0
visitor-2988,"""Nalgonda, Suryapet""",November,2022,17501,0
visitor-2989,"""Nalgonda, Suryapet""",December,2022,20344,0
visitor-2990,Narayanpet,January,2022,23800,0
visitor-2991,Narayanpet,February,2022,99700,0
visitor-2992,Narayanpet,March,2022,130000,0
visitor-2993,Narayanpet,April,2022,170500,0
visitor-2994,Narayanpet,May,2022,15600,0
visitor-2995,Narayanpet,June,2022,11200,0
visitor-2996,Narayanpet,July,2022,12400,0
visitor-2997,Narayanpet,August,2022,11900,0
visitor-2998,Narayanpet,September,2022,10800,0
visitor-2999,Narayanpet,October,2022,9400,0
visitor-3000,Narayanpet,November,2022,11150,0
visitor-3001,Narayanpet,December,2022,15750,0
visitor-3002,Nirmal,January,2022,230377,0
visitor-3003,Nirmal,February,2022,278184,0
visitor-3004,Nirmal,March,2022,334135,0
visitor-3005,Nirmal,April,2022,275087,0
visitor-3006,Nirmal,May,2022,302772,0
visitor-3007,Nirmal,June,2022,389714,0
visitor-3008,Nirmal,July,2022,333767,0
visitor-3009,Nirmal,August,2022,344930,0
visitor-3010,Nirmal,September,2022,318387,0
visitor-3011,Nirmal,October,2022,325830,0
visitor-3012,Nirmal,November,2022,408666,0
visitor-3013,Nirmal,December,2022,363179,0
visitor-3014,Nizamabad,January,2022,12881,0
visitor-3015,Nizamabad,February,2022,75753,0
visitor-3016,Nizamabad,March,2022,106250,0
visitor-3017,Nizamabad,April,2022,10875,0
visitor-3018,Nizamabad,May,2022,17259,2
visitor-3019,Nizamabad,June,2022,16640,0
visitor-3020,Nizamabad,July,2022,11758,0
visitor-3021,Nizamabad,August,2022,19056,0
visitor-3022,Nizamabad,September,2022,16124,0
visitor-3023,Nizamabad,October,2022,28465,0
visitor-3024,Nizamabad,November,2022,43667,0
visitor-3025,Nizamabad,December,2022,38483,0
visitor-3026,Peddapalli,January,2022,1635,0
visitor-3027,Peddapalli,February,2022,1675,0
visitor-3028,Peddapalli,March,2022,478,0
visitor-3029,Peddapalli,April,2022,516,0
visitor-3030,Peddapalli,May,2022,1750,0
visitor-3031,Peddapalli,June,2022,620,0
visitor-3032,Peddapalli,July,2022,1550,0
visitor-3033,Peddapalli,August,2022,750,0
visitor-3034,Peddapalli,September,2022,765,0
visitor-3035,Peddapalli,October,2022,1835,0
visitor-3036,Peddapalli,November,2022,2185,0
visitor-3037,Peddapalli,December,2022,920,0
visitor-3038,Rajanna Sircilla ,January,2022,685642,0
visitor-3039,Rajanna Sircilla ,February,2022,622385,0
visitor-3040,Rajanna Sircilla ,March,2022,544400,0
visitor-3041,Rajanna Sircilla ,April,2022,472924,0
visitor-3042,Rajanna Sircilla ,May,2022,559320,0
visitor-3043,Rajanna Sircilla ,June,2022,538663,0
visitor-3044,Rajanna Sircilla ,July,2022,217276,0
visitor-3045,Rajanna Sircilla ,August,2022,476608,0
visitor-3046,Rajanna Sircilla ,September,2022,285048,0
visitor-3047,Rajanna Sircilla ,October,2022,316687,0
visitor-3048,Rajanna Sircilla ,November,2022,390875,0
visitor-3049,Rajanna Sircilla ,December,2022,394472,0
visitor-3050,Sangareddy,January,2022,115988,0
visitor-3051,Sangareddy,February,2022,130632,0
visitor-3052,Sangareddy,March,2022,417000,0
visitor-3053,Sangareddy,April,2022,72000,0
visitor-3054,Sangareddy,May,2022,82500,0
visitor-3055,Sangareddy,June,2022,81000,0
visitor-3056,Sangareddy,July,2022,85000,0
visitor-3057,Sangareddy,August,2022,160000,0
visitor-3058,Sangareddy,September,2022,129000,0
visitor-3059,Sangareddy,October,2022,151000,0
visitor-3060,Sangareddy,November,2022,180205,0
visitor-3061,Sangareddy,December,2022,160854,0
visitor-3062,Siddipet,January,2022,161000,0
visitor-3063,Siddipet,February,2022,222250,0
visitor-3064,Siddipet,March,2022,108750,0
visitor-3065,Siddipet,April,2022,114311,0
visitor-3066,Siddipet,May,2022,144239,0
visitor-3067,Siddipet,June,2022,104583,0
visitor-3068,Siddipet,July,2022,59832,0
visitor-3069,Siddipet,August,2022,106635,0
visitor-3070,Siddipet,September,2022,67500,0
visitor-3071,Siddipet,October,2022,78009,0
visitor-3072,Siddipet,November,2022,136709,0
visitor-3073,Siddipet,December,2022,113370,0
visitor-3074,Wanaparthy,January,2022,30000,0
visitor-3075,Wanaparthy,February,2022,19000,0
visitor-3076,Wanaparthy,March,2022,21000,0
visitor-3077,Wanaparthy,April,2022,22250,0
visitor-3078,Wanaparthy,May,2022,17000,0
visitor-3079,Wanaparthy,June,2022,12200,0
visitor-3080,Wanaparthy,July,2022,13200,0
visitor-3081,Wanaparthy,August,2022,15700,0
visitor-3082,Wanaparthy,September,2022,13000,0
visitor-3083,Wanaparthy,October,2022,12000,0
visitor-3084,Wanaparthy,November,2022,12600,0
visitor-3085,Wanaparthy,December,2022,12000,0
visitor-3086,Warangal (Rural),January,2022,5810,0
visitor-3087,Warangal (Rural),February,2022,5543,0
visitor-3088,Warangal (Rural),March,2022,5650,0
visitor-3089,Warangal (Rural),April,2022,6626,0
visitor-3090,Warangal (Rural),May,2022,6500,0
visitor-3091,Warangal (Rural),June,2022,6459,0
visitor-3092,Warangal (Rural),July,2022,7285,0
visitor-3093,Warangal (Rural),August,2022,15724,11
visitor-3094,Warangal (Rural),September,2022,14681,13
visitor-3095,Warangal (Rural),October,2022,14476,0
visitor-3096,Warangal (Rural),November,2022,14631,12
visitor-3097,Warangal (Rural),December,2022,14550,11
visitor-3098,Yadadri Bhongir,January,2022,550000,0
visitor-3099,Yadadri Bhongir,February,2022,500000,0
visitor-3100,Yadadri Bhongir,March,2022,600000,0
visitor-3101,Yadadri Bhongir,April,2022,651276,0
visitor-3102,Yadadri Bhongir,May,2022,801312,0
visitor-3103,Yadadri Bhongir,June,2022,762672,0
visitor-3104,Yadadri Bhongir,July,2022,370064,0
visitor-3105,Yadadri Bhongir,August,2022,597045,0
visitor-3106,Yadadri Bhongir,September,2022,328666,0
visitor-3107,Yadadri Bhongir,October,2022,640912,0
visitor-3108,Yadadri Bhongir,November,2022,751364,0
visitor-3109,Yadadri Bhongir,December,2022,1012272,0
visitor-3110,Adilabad,January,2023,405414,0
visitor-3111,Adilabad,February,2023,41462,0
visitor-3112,Adilabad,March,2023,17236,0
visitor-3113,Adilabad,April,2023,12640,0
visitor-3114,Adilabad,May,2023,13030,0
visitor-3115,Adilabad,June,2023,10929,0
visitor-3116,Adilabad,July,2023,21085,0
visitor-3117,Adilabad,August,2023,32623,0
visitor-3118,Adilabad,September,2023,22961,0
visitor-3119,Adilabad,October,2023,25294,0
visitor-3120,Adilabad,November,2023,29836,0
visitor-3121,Adilabad,December,2023,50235,0
visitor-3122,Kumaram Bheem Asifabad,January,2023,1452,0
visitor-3123,Kumaram Bheem Asifabad,February,2023,1337,0
visitor-3124,Kumaram Bheem Asifabad,March,2023,821,0
visitor-3125,Kumaram Bheem Asifabad,April,2023,767,0
visitor-3126,Kumaram Bheem Asifabad,May,2023,637,0
visitor-3127,Kumaram Bheem Asifabad,June,2023,679,0
visitor-3128,Kumaram Bheem Asifabad,July,2023,611,0
visitor-3129,Kumaram Bheem Asifabad,August,2023,1072,0
visitor-3130,Kumaram Bheem Asifabad,September,2023,1159,0
visitor-3131,Kumaram Bheem Asifabad,October,2023,1367,0
visitor-3132,Kumaram Bheem Asifabad,November,2023,1688,0
visitor-3133,Kumaram Bheem Asifabad,December,2023,1739,0
visitor-3134,Mancherial,January,2023,10278,0
visitor-3135,Mancherial,February,2023,18555,0
visitor-3136,Mancherial,March,2023,10222,0
visitor-3137,Mancherial,April,2023,12473,0
visitor-3138,Mancherial,May,2023,10503,0
visitor-3139,Mancherial,June,2023,12024,0
visitor-3140,Mancherial,July,2023,13506,0
visitor-3141,Mancherial,August,2023,14433,0
visitor-3142,Mancherial,September,2023,10409,0
visitor-3143,Mancherial,October,2023,11785,0
visitor-3144,Mancherial,November,2023,11401,0
visitor-3145,Mancherial,December,2023,12536,0
visitor-3146,Nirmal,January,2023,413328,0
visitor-3147,Nirmal,February,2023,320785,0
visitor-3148,Nirmal,March,2023,404555,0
visitor-3149,Nirmal,April,2023,323987,0
visitor-3150,Nirmal,May,2023,384755,0
visitor-3151,Nirmal,June,2023,408390,0
visitor-3152,Nirmal,July,2023,364326,0
visitor-3153,Nirmal,August,2023,379447,0
visitor-3154,Nirmal,September,2023,382582,0
visitor-3155,Nirmal,October,2023,405646,0
visitor-3156,Nirmal,November,2023,415121,0
visitor-3157,Nirmal,December,2023,398336,0
visitor-3158,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",January,2023,1792085,20226
visitor-3159,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",February,2023,1279128,18838
visitor-3160,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",March,2023,1134117,20599
visitor-3161,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",April,2023,1353144,5802
visitor-3162,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",May,2023,1788013,8674
visitor-3163,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",June,2023,1415295,9320
visitor-3164,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",July,2023,1209926,12893
visitor-3165,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",August,2023,1351690,7979
visitor-3166,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",September,2023,1288523,17984
visitor-3167,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",October,2023,1916011,11021
visitor-3168,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",November,2023,1662165,13031
visitor-3169,"""Hyderabad, Ranga Reddy, Medchal-Malkajgiri, Vikarabad""",December,2023,2382597,14178
visitor-3170,Karimnagar,January,2023,6300,0
visitor-3171,Karimnagar,February,2023,6000,0
visitor-3172,Karimnagar,March,2023,4525,0
visitor-3173,Karimnagar,April,2023,4125,0
visitor-3174,Karimnagar,May,2023,3900,0
visitor-3175,Karimnagar,June,2023,3900,0
visitor-3176,Karimnagar,July,2023,6050,0
visitor-3177,Karimnagar,August,2023,4600,0
visitor-3178,Karimnagar,September,2023,3396,0
visitor-3179,Karimnagar,October,2023,4500,0
visitor-3180,Karimnagar,November,2023,5310,0
visitor-3181,Karimnagar,December,2023,6150,0
visitor-3182,Jagtial,January,2023,215746,0
visitor-3183,Jagtial,February,2023,213846,0
visitor-3184,Jagtial,March,2023,822553,0
visitor-3185,Jagtial,April,2023,507092,0
visitor-3186,Jagtial,May,2023,504073,0
visitor-3187,Jagtial,June,2023,352546,0
visitor-3188,Jagtial,July,2023,153545,0
visitor-3189,Jagtial,August,2023,133336,0
visitor-3190,Jagtial,September,2023,82078,0
visitor-3191,Jagtial,October,2023,83261,0
visitor-3192,Jagtial,November,2023,113565,0
visitor-3193,Jagtial,December,2023,339094,0
visitor-3194,Peddapalli,January,2023,1720,0
visitor-3195,Peddapalli,February,2023,1625,0
visitor-3196,Peddapalli,March,2023,1510,0
visitor-3197,Peddapalli,April,2023,1615,0
visitor-3198,Peddapalli,May,2023,1290,0
visitor-3199,Peddapalli,June,2023,1430,0
visitor-3200,Peddapalli,July,2023,1040,0
visitor-3201,Peddapalli,August,2023,1410,0
visitor-3202,Peddapalli,September,2023,1360,0
visitor-3203,Peddapalli,October,2023,1495,0
visitor-3204,Peddapalli,November,2023,1630,0
visitor-3205,Peddapalli,December,2023,1155,0
visitor-3206,Rajanna Sircilla ,January,2023,377393,0
visitor-3207,Rajanna Sircilla ,February,2023,538057,0
visitor-3208,Rajanna Sircilla ,March,2023,467996,0
visitor-3209,Rajanna Sircilla ,April,2023,473718,0
visitor-3210,Rajanna Sircilla ,May,2023,565654,0
visitor-3211,Rajanna Sircilla ,June,2023,487331,0
visitor-3212,Rajanna Sircilla ,July,2023,286185,0
visitor-3213,Rajanna Sircilla ,August,2023,425962,0
visitor-3214,Rajanna Sircilla ,September,2023,461574,0
visitor-3215,Rajanna Sircilla ,October,2023,321294,0
visitor-3216,Rajanna Sircilla ,November,2023,672994,0
visitor-3217,Rajanna Sircilla ,December,2023,896048,0
visitor-3218,Khammam,January,2023,39768,0
visitor-3219,Khammam,February,2023,56431,0
visitor-3220,Khammam,March,2023,61976,0
visitor-3221,Khammam,April,2023,63244,0
visitor-3222,Khammam,May,2023,61592,0
visitor-3223,Khammam,June,2023,85100,0
visitor-3224,Khammam,July,2023,73424,0
visitor-3225,Khammam,August,2023,34607,0
visitor-3226,Khammam,September,2023,33774,0
visitor-3227,Khammam,October,2023,64040,0
visitor-3228,Khammam,November,2023,41086,0
visitor-3229,Khammam,December,2023,63412,0
visitor-3230,Bhadradri Kothagudem,January,2023,85616,0
visitor-3231,Bhadradri Kothagudem,February,2023,88572,0
visitor-3232,Bhadradri Kothagudem,March,2023,236493,0
visitor-3233,Bhadradri Kothagudem,April,2023,168425,0
visitor-3234,Bhadradri Kothagudem,May,2023,171159,0
visitor-3235,Bhadradri Kothagudem,June,2023,153273,0
visitor-3236,Bhadradri Kothagudem,July,2023,118259,0
visitor-3237,Bhadradri Kothagudem,August,2023,90891,0
visitor-3238,Bhadradri Kothagudem,September,2023,86799,0
visitor-3239,Bhadradri Kothagudem,October,2023,129853,0
visitor-3240,Bhadradri Kothagudem,November,2023,94395,0
visitor-3241,Bhadradri Kothagudem,December,2023,131979,0
visitor-3242,Mahabubnagar,January,2023,220100,0
